ID_Pedido,Data,Loja,Produto,Preco_Unitario,Qtd,Cliente,Faturamento,Forma_de_venda,Região
79149,2023-11-16,Curitiba,iPhone 14,5500.0,1,Cliente_27761,5500.0,Presencial,Sul
79154,2024-11-16,Curitiba,"Monitor 27""",1200.0,1,Cliente_26046,1200.0,Presencial,Sul
79172,2024-12-16,Curitiba,Teclado Mecânico,250.0,1,Cliente_1271,250.0,Presencial,Sul
79175,2023-05-13,Curitiba,Notebook HP,3200.0,1,Cliente_26965,3200.0,Presencial,Sul
79177,2023-08-25,Curitiba,Mouse Gamer,120.0,1,Cliente_10324,120.0,Presencial,Sul
79193,2023-03-26,Curitiba,Smartphone Samsung,2200.0,1,Cliente_10698,2200.0,Presencial,Sul
79195,2024-01-12,Curitiba,Cabo HDMI,40.0,1,Cliente_29359,40.0,Presencial,Sul
79200,2023-05-13,Curitiba,Notebook HP,3200.0,2,Cliente_6986,6400.0,Presencial,Sul
79215,2023-01-18,Curitiba,Notebook Dell,3500.0,1,Cliente_11169,3500.0,Presencial,Sul
79216,2024-12-17,Curitiba,Mouse Gamer,120.0,2,Cliente_21312,240.0,Presencial,Sul
79224,2023-01-15,Curitiba,Teclado Mecânico,250.0,1,Cliente_12958,250.0,Presencial,Sul
79229,2023-08-04,Curitiba,Teclado Mecânico,250.0,1,Cliente_2993,250.0,Presencial,Sul
79230,2023-02-09,Curitiba,"Monitor 27""",1200.0,1,Cliente_11555,1200.0,Presencial,Sul
79231,2023-05-31,Curitiba,"Monitor 27""",1200.0,1,Cliente_21907,1200.0,Presencial,Sul
79237,2024-03-21,Curitiba,Cabo HDMI,40.0,1,Cliente_15987,40.0,Presencial,Sul
79242,2023-11-07,Curitiba,Smartphone Samsung,2200.0,2,Cliente_7913,4400.0,Presencial,Sul
79253,2023-12-29,Curitiba,Mouse Gamer,120.0,1,Cliente_19682,120.0,Presencial,Sul
79258,2024-01-16,Curitiba,"Monitor 27""",1200.0,1,Cliente_29828,1200.0,Presencial,Sul
79268,2024-07-28,Curitiba,Cabo HDMI,40.0,1,Cliente_16826,40.0,Presencial,Sul
79276,2024-12-11,Curitiba,Smartphone Samsung,2200.0,1,Cliente_6097,2200.0,Presencial,Sul
79282,2023-12-15,Curitiba,Mouse Gamer,120.0,10,Cliente_25456,1200.0,Presencial,Sul
79284,2024-02-18,Curitiba,Cabo HDMI,40.0,1,Cliente_18208,40.0,Presencial,Sul
79291,2024-10-16,Curitiba,iPhone 14,5500.0,1,Cliente_852,5500.0,Presencial,Sul
79311,2024-03-19,Curitiba,iPhone 14,5500.0,1,Cliente_22219,5500.0,Presencial,Sul
79321,2023-12-09,Curitiba,"Monitor 27""",1200.0,1,Cliente_29705,1200.0,Presencial,Sul
79329,2024-10-03,Curitiba,Teclado Mecânico,250.0,1,Cliente_20367,250.0,Presencial,Sul
79332,2023-12-10,Curitiba,Cabo HDMI,40.0,1,Cliente_16441,40.0,Presencial,Sul
79334,2023-11-27,Curitiba,Notebook Dell,3500.0,1,Cliente_11020,3500.0,Presencial,Sul
79336,2024-11-26,Curitiba,Teclado Mecânico,250.0,1,Cliente_14139,250.0,Presencial,Sul
79362,2024-12-28,Curitiba,Mouse Gamer,120.0,1,Cliente_20864,120.0,Presencial,Sul
79364,2023-12-05,Curitiba,"Monitor 27""",1200.0,1,Cliente_17036,1200.0,Presencial,Sul
79368,2024-11-30,Curitiba,Notebook Dell,3500.0,1,Cliente_18951,3500.0,Presencial,Sul
79394,2024-01-25,Curitiba,Mouse Gamer,120.0,3,Cliente_14739,360.0,Presencial,Sul
79395,2023-06-20,Curitiba,Notebook HP,3200.0,1,Cliente_28115,3200.0,Presencial,Sul
79399,2024-07-04,Curitiba,Notebook HP,3200.0,2,Cliente_27978,6400.0,Presencial,Sul
79412,2024-05-09,Curitiba,Mouse Gamer,120.0,1,Cliente_24932,120.0,Presencial,Sul
79414,2023-05-22,Curitiba,Mouse Gamer,120.0,1,Cliente_27990,120.0,Presencial,Sul
79417,2023-03-21,Curitiba,Teclado Mecânico,250.0,1,Cliente_2846,250.0,Presencial,Sul
79422,2023-03-29,Curitiba,"Monitor 27""",1200.0,1,Cliente_27869,1200.0,Presencial,Sul
79423,2024-05-18,Curitiba,Mouse Gamer,120.0,1,Cliente_8490,120.0,Presencial,Sul
79425,2024-04-26,Curitiba,Mouse Gamer,120.0,2,Cliente_19606,240.0,Presencial,Sul
79429,2023-03-19,Curitiba,Teclado Mecânico,250.0,2,Cliente_7246,500.0,Presencial,Sul
79430,2024-06-24,Curitiba,Smartphone Samsung,2200.0,1,Cliente_3053,2200.0,Presencial,Sul
79441,2024-01-26,Curitiba,iPhone 14,5500.0,1,Cliente_20026,5500.0,Presencial,Sul
79445,2024-03-22,Curitiba,Teclado Mecânico,250.0,1,Cliente_479,250.0,Presencial,Sul
79448,2023-12-27,Curitiba,Notebook HP,3200.0,2,Cliente_129,6400.0,Presencial,Sul
79449,2023-12-14,Curitiba,Mouse Gamer,120.0,2,Cliente_27502,240.0,Presencial,Sul
79462,2024-01-01,Curitiba,"Monitor 27""",1200.0,1,Cliente_20284,1200.0,Presencial,Sul
79470,2023-05-10,Curitiba,Mouse Gamer,120.0,1,Cliente_10718,120.0,Presencial,Sul
79477,2023-09-04,Curitiba,Mouse Gamer,120.0,2,Cliente_29760,240.0,Presencial,Sul
79483,2024-09-28,Curitiba,Cabo HDMI,40.0,1,Cliente_16600,40.0,Presencial,Sul
79487,2023-11-29,Curitiba,Notebook Dell,3500.0,3,Cliente_5769,10500.0,Presencial,Sul
79490,2023-02-25,Curitiba,Mouse Gamer,120.0,1,Cliente_23622,120.0,Presencial,Sul
79492,2024-05-25,Curitiba,Notebook HP,3200.0,1,Cliente_21321,3200.0,Presencial,Sul
79503,2023-12-01,Curitiba,Notebook HP,3200.0,1,Cliente_6103,3200.0,Presencial,Sul
79505,2024-01-20,Curitiba,Teclado Mecânico,250.0,1,Cliente_12593,250.0,Presencial,Sul
79513,2024-07-25,Curitiba,Teclado Mecânico,250.0,1,Cliente_8801,250.0,Presencial,Sul
79521,2024-02-06,Curitiba,Mouse Gamer,120.0,2,Cliente_25712,240.0,Presencial,Sul
79528,2024-07-09,Curitiba,Cabo HDMI,40.0,1,Cliente_28399,40.0,Presencial,Sul
79544,2023-05-26,Curitiba,Notebook HP,3200.0,1,Cliente_8955,3200.0,Presencial,Sul
79546,2024-10-27,Curitiba,Teclado Mecânico,250.0,1,Cliente_22564,250.0,Presencial,Sul
79552,2024-11-11,Curitiba,Notebook Dell,3500.0,1,Cliente_17819,3500.0,Presencial,Sul
79559,2023-01-28,Curitiba,Mouse Gamer,120.0,1,Cliente_28199,120.0,Presencial,Sul
79589,2024-02-17,Curitiba,iPhone 14,5500.0,1,Cliente_14446,5500.0,Presencial,Sul
79590,2023-05-25,Curitiba,Notebook HP,3200.0,1,Cliente_11102,3200.0,Presencial,Sul
79594,2023-09-24,Curitiba,Mouse Gamer,120.0,5,Cliente_29809,600.0,Presencial,Sul
79601,2024-02-07,Curitiba,Mouse Gamer,120.0,1,Cliente_26552,120.0,Presencial,Sul
79607,2024-06-01,Curitiba,iPhone 14,5500.0,1,Cliente_16661,5500.0,Presencial,Sul
79614,2024-08-12,Curitiba,Cabo HDMI,40.0,2,Cliente_28431,80.0,Presencial,Sul
79640,2024-10-30,Curitiba,Mouse Gamer,120.0,1,Cliente_2733,120.0,Presencial,Sul
79641,2024-09-12,Curitiba,Mouse Gamer,120.0,2,Cliente_21872,240.0,Presencial,Sul
79660,2023-04-02,Curitiba,Teclado Mecânico,250.0,1,Cliente_5130,250.0,Presencial,Sul
79666,2024-09-07,Curitiba,Mouse Gamer,120.0,1,Cliente_2995,120.0,Presencial,Sul
79677,2023-08-02,Curitiba,Teclado Mecânico,250.0,1,Cliente_22824,250.0,Presencial,Sul
79686,2024-11-27,Curitiba,Cabo HDMI,40.0,1,Cliente_1126,40.0,Presencial,Sul
79688,2024-02-07,Curitiba,Smartphone Samsung,2200.0,1,Cliente_29011,2200.0,Presencial,Sul
79696,2023-07-23,Curitiba,Teclado Mecânico,250.0,1,Cliente_27568,250.0,Presencial,Sul
79699,2023-11-05,Curitiba,Cabo HDMI,40.0,1,Cliente_4566,40.0,Presencial,Sul
79700,2023-07-12,Curitiba,Notebook HP,3200.0,1,Cliente_23293,3200.0,Presencial,Sul
79709,2024-11-21,Curitiba,Smartphone Samsung,2200.0,1,Cliente_25580,2200.0,Presencial,Sul
79713,2024-09-28,Curitiba,Mouse Gamer,120.0,1,Cliente_7482,120.0,Presencial,Sul
79722,2024-04-13,Curitiba,"Monitor 27""",1200.0,2,Cliente_18221,2400.0,Presencial,Sul
79725,2023-12-09,Curitiba,iPhone 14,5500.0,1,Cliente_1686,5500.0,Presencial,Sul
79736,2024-08-27,Curitiba,Teclado Mecânico,250.0,5,Cliente_27430,1250.0,Presencial,Sul
79741,2023-03-16,Curitiba,Teclado Mecânico,250.0,2,Cliente_2255,500.0,Presencial,Sul
79750,2023-06-03,Curitiba,"Monitor 27""",1200.0,1,Cliente_12649,1200.0,Presencial,Sul
79763,2023-08-26,Curitiba,Smartphone Samsung,2200.0,2,Cliente_2860,4400.0,Presencial,Sul
79771,2023-11-08,Curitiba,iPhone 14,5500.0,10,Cliente_19842,55000.0,Presencial,Sul
79775,2024-02-14,Curitiba,Notebook Dell,3500.0,2,Cliente_10999,7000.0,Presencial,Sul
79793,2023-03-17,Curitiba,Notebook Dell,3500.0,2,Cliente_10211,7000.0,Presencial,Sul
79795,2024-04-26,Curitiba,Notebook Dell,3500.0,3,Cliente_3563,10500.0,Presencial,Sul
79808,2024-03-02,Curitiba,Notebook Dell,3500.0,1,Cliente_19271,3500.0,Presencial,Sul
79819,2023-07-25,Curitiba,Cabo HDMI,40.0,1,Cliente_23436,40.0,Presencial,Sul
79821,2024-04-16,Curitiba,Notebook Dell,3500.0,1,Cliente_12286,3500.0,Presencial,Sul
79828,2023-11-04,Curitiba,Notebook Dell,3500.0,1,Cliente_16265,3500.0,Presencial,Sul
79829,2023-07-13,Curitiba,Teclado Mecânico,250.0,2,Cliente_18105,500.0,Presencial,Sul
79862,2024-04-02,Curitiba,Notebook HP,3200.0,1,Cliente_27815,3200.0,Presencial,Sul
79865,2024-08-28,Curitiba,Mouse Gamer,120.0,1,Cliente_25143,120.0,Presencial,Sul
79867,2023-09-25,Curitiba,Notebook HP,3200.0,1,Cliente_17833,3200.0,Presencial,Sul
79869,2023-04-14,Curitiba,Mouse Gamer,120.0,1,Cliente_26148,120.0,Presencial,Sul
79871,2024-05-19,Curitiba,Smartphone Samsung,2200.0,1,Cliente_2444,2200.0,Presencial,Sul
79872,2023-04-25,Curitiba,Teclado Mecânico,250.0,1,Cliente_19942,250.0,Presencial,Sul
79876,2024-02-27,Curitiba,Notebook Dell,3500.0,2,Cliente_26031,7000.0,Presencial,Sul
79880,2024-01-09,Curitiba,Mouse Gamer,120.0,1,Cliente_5293,120.0,Presencial,Sul
79885,2023-06-29,Curitiba,"Monitor 27""",1200.0,2,Cliente_23891,2400.0,Presencial,Sul
79887,2023-11-19,Curitiba,Mouse Gamer,120.0,1,Cliente_7521,120.0,Presencial,Sul
79889,2024-02-15,Curitiba,iPhone 14,5500.0,2,Cliente_23482,11000.0,Presencial,Sul
79898,2023-07-17,Curitiba,Smartphone Samsung,2200.0,1,Cliente_4196,2200.0,Presencial,Sul
79901,2023-04-28,Curitiba,Notebook Dell,3500.0,1,Cliente_12759,3500.0,Presencial,Sul
79914,2024-06-02,Curitiba,Notebook HP,3200.0,1,Cliente_14620,3200.0,Presencial,Sul
79932,2023-12-02,Curitiba,Teclado Mecânico,250.0,1,Cliente_21510,250.0,Presencial,Sul
79952,2023-11-15,Curitiba,Cabo HDMI,40.0,1,Cliente_10951,40.0,Presencial,Sul
79986,2024-07-31,Curitiba,Notebook Dell,3500.0,1,Cliente_27183,3500.0,Presencial,Sul
80003,2024-01-20,Curitiba,Notebook Dell,3500.0,2,Cliente_15622,7000.0,Presencial,Sul
80016,2023-08-25,Curitiba,"Monitor 27""",1200.0,1,Cliente_3351,1200.0,Presencial,Sul
80032,2024-09-02,Curitiba,Notebook HP,3200.0,1,Cliente_3077,3200.0,Presencial,Sul
80053,2023-06-29,Curitiba,Cabo HDMI,40.0,1,Cliente_15562,40.0,Presencial,Sul
80056,2023-04-16,Curitiba,Mouse Gamer,120.0,1,Cliente_4902,120.0,Presencial,Sul
80060,2023-07-01,Curitiba,iPhone 14,5500.0,10,Cliente_11326,55000.0,Presencial,Sul
80068,2024-08-27,Curitiba,iPhone 14,5500.0,1,Cliente_17237,5500.0,Presencial,Sul
80069,2023-07-11,Curitiba,"Monitor 27""",1200.0,1,Cliente_21702,1200.0,Presencial,Sul
80071,2024-12-09,Curitiba,iPhone 14,5500.0,1,Cliente_26678,5500.0,Presencial,Sul
80072,2023-03-22,Curitiba,iPhone 14,5500.0,1,Cliente_1416,5500.0,Presencial,Sul
80075,2023-08-28,Curitiba,Mouse Gamer,120.0,2,Cliente_6624,240.0,Presencial,Sul
80079,2023-09-22,Curitiba,Notebook HP,3200.0,5,Cliente_19109,16000.0,Presencial,Sul
80086,2023-12-24,Curitiba,Smartphone Samsung,2200.0,1,Cliente_24866,2200.0,Presencial,Sul
80093,2024-08-03,Curitiba,Cabo HDMI,40.0,1,Cliente_6572,40.0,Presencial,Sul
80094,2023-04-30,Curitiba,"Monitor 27""",1200.0,1,Cliente_13201,1200.0,Presencial,Sul
80106,2024-12-14,Curitiba,Mouse Gamer,120.0,2,Cliente_28633,240.0,Presencial,Sul
80107,2024-03-08,Curitiba,Notebook HP,3200.0,5,Cliente_21139,16000.0,Presencial,Sul
80110,2024-03-20,Curitiba,Cabo HDMI,40.0,2,Cliente_18695,80.0,Presencial,Sul
80114,2023-07-12,Curitiba,Teclado Mecânico,250.0,2,Cliente_22516,500.0,Presencial,Sul
80117,2023-05-25,Curitiba,Mouse Gamer,120.0,1,Cliente_20312,120.0,Presencial,Sul
80131,2023-04-03,Curitiba,"Monitor 27""",1200.0,1,Cliente_23994,1200.0,Presencial,Sul
80146,2023-02-09,Curitiba,Smartphone Samsung,2200.0,3,Cliente_20296,6600.0,Presencial,Sul
80151,2023-04-22,Curitiba,Mouse Gamer,120.0,1,Cliente_21562,120.0,Presencial,Sul
80157,2023-09-29,Curitiba,Notebook HP,3200.0,2,Cliente_3807,6400.0,Presencial,Sul
80159,2024-08-13,Curitiba,Teclado Mecânico,250.0,1,Cliente_26445,250.0,Presencial,Sul
80168,2024-04-24,Curitiba,Smartphone Samsung,2200.0,1,Cliente_2659,2200.0,Presencial,Sul
80170,2024-01-11,Curitiba,"Monitor 27""",1200.0,1,Cliente_22509,1200.0,Presencial,Sul
80175,2024-11-19,Curitiba,Smartphone Samsung,2200.0,1,Cliente_7604,2200.0,Presencial,Sul
80186,2024-11-29,Curitiba,Teclado Mecânico,250.0,2,Cliente_6235,500.0,Presencial,Sul
80187,2024-03-03,Curitiba,Smartphone Samsung,2200.0,1,Cliente_8056,2200.0,Presencial,Sul
80190,2023-02-17,Curitiba,Mouse Gamer,120.0,1,Cliente_6143,120.0,Presencial,Sul
80192,2023-11-26,Curitiba,iPhone 14,5500.0,2,Cliente_17410,11000.0,Presencial,Sul
80193,2024-09-22,Curitiba,Smartphone Samsung,2200.0,1,Cliente_3863,2200.0,Presencial,Sul
80195,2024-05-19,Curitiba,iPhone 14,5500.0,5,Cliente_14458,27500.0,Presencial,Sul
80204,2023-10-08,Curitiba,Notebook Dell,3500.0,1,Cliente_2462,3500.0,Presencial,Sul
80209,2024-04-13,Curitiba,Notebook HP,3200.0,1,Cliente_9800,3200.0,Presencial,Sul
80210,2023-04-15,Curitiba,Notebook HP,3200.0,2,Cliente_27462,6400.0,Presencial,Sul
80234,2024-08-06,Curitiba,Mouse Gamer,120.0,1,Cliente_11976,120.0,Presencial,Sul
80235,2023-12-30,Curitiba,Mouse Gamer,120.0,1,Cliente_1605,120.0,Presencial,Sul
80237,2024-01-23,Curitiba,Smartphone Samsung,2200.0,1,Cliente_24149,2200.0,Presencial,Sul
80248,2023-03-30,Curitiba,Smartphone Samsung,2200.0,3,Cliente_5504,6600.0,Presencial,Sul
80249,2023-07-04,Curitiba,Mouse Gamer,120.0,2,Cliente_17020,240.0,Presencial,Sul
80252,2023-08-08,Curitiba,Notebook HP,3200.0,1,Cliente_15133,3200.0,Presencial,Sul
80256,2023-11-30,Curitiba,Cabo HDMI,40.0,1,Cliente_18239,40.0,Presencial,Sul
80259,2023-09-23,Curitiba,Notebook Dell,3500.0,5,Cliente_19774,17500.0,Presencial,Sul
80268,2023-04-25,Curitiba,Cabo HDMI,40.0,1,Cliente_15298,40.0,Presencial,Sul
80278,2023-09-25,Curitiba,Notebook HP,3200.0,1,Cliente_24749,3200.0,Presencial,Sul
80280,2024-09-09,Curitiba,Smartphone Samsung,2200.0,1,Cliente_27347,2200.0,Presencial,Sul
80282,2023-08-12,Curitiba,"Monitor 27""",1200.0,1,Cliente_29471,1200.0,Presencial,Sul
80292,2024-06-02,Curitiba,Notebook HP,3200.0,1,Cliente_2002,3200.0,Presencial,Sul
80314,2024-01-17,Curitiba,Cabo HDMI,40.0,1,Cliente_8395,40.0,Presencial,Sul
80323,2023-06-14,Curitiba,"Monitor 27""",1200.0,2,Cliente_20141,2400.0,Presencial,Sul
80326,2023-09-07,Curitiba,iPhone 14,5500.0,1,Cliente_1158,5500.0,Presencial,Sul
80333,2024-01-08,Curitiba,Teclado Mecânico,250.0,3,Cliente_6128,750.0,Presencial,Sul
80335,2024-04-24,Curitiba,Teclado Mecânico,250.0,2,Cliente_20420,500.0,Presencial,Sul
80341,2023-02-04,Curitiba,Cabo HDMI,40.0,1,Cliente_4924,40.0,Presencial,Sul
80347,2024-11-22,Curitiba,"Monitor 27""",1200.0,1,Cliente_4207,1200.0,Presencial,Sul
80350,2023-04-25,Curitiba,Teclado Mecânico,250.0,1,Cliente_3903,250.0,Presencial,Sul
80365,2024-03-23,Curitiba,Cabo HDMI,40.0,2,Cliente_12449,80.0,Presencial,Sul
80366,2023-11-11,Curitiba,Teclado Mecânico,250.0,1,Cliente_28638,250.0,Presencial,Sul
80375,2023-12-27,Curitiba,Notebook HP,3200.0,1,Cliente_25799,3200.0,Presencial,Sul
80376,2023-03-01,Curitiba,"Monitor 27""",1200.0,1,Cliente_9847,1200.0,Presencial,Sul
80378,2023-01-05,Curitiba,Notebook HP,3200.0,1,Cliente_25547,3200.0,Presencial,Sul
80387,2024-03-18,Curitiba,Mouse Gamer,120.0,1,Cliente_25099,120.0,Presencial,Sul
80393,2023-04-30,Curitiba,"Monitor 27""",1200.0,5,Cliente_2729,6000.0,Presencial,Sul
80397,2023-05-20,Curitiba,Smartphone Samsung,2200.0,1,Cliente_15689,2200.0,Presencial,Sul
80426,2023-02-12,Curitiba,Notebook Dell,3500.0,1,Cliente_17945,3500.0,Presencial,Sul
80430,2024-06-15,Curitiba,Cabo HDMI,40.0,10,Cliente_15717,400.0,Presencial,Sul
80439,2024-07-04,Curitiba,Mouse Gamer,120.0,1,Cliente_12640,120.0,Presencial,Sul
80459,2023-04-24,Curitiba,Smartphone Samsung,2200.0,2,Cliente_16778,4400.0,Presencial,Sul
80471,2023-08-19,Curitiba,"Monitor 27""",1200.0,3,Cliente_18934,3600.0,Presencial,Sul
80481,2023-10-22,Curitiba,"Monitor 27""",1200.0,2,Cliente_7233,2400.0,Presencial,Sul
80483,2024-09-17,Curitiba,Notebook HP,3200.0,2,Cliente_2038,6400.0,Presencial,Sul
80489,2023-01-29,Curitiba,"Monitor 27""",1200.0,5,Cliente_17318,6000.0,Presencial,Sul
80493,2023-12-18,Curitiba,iPhone 14,5500.0,1,Cliente_5706,5500.0,Presencial,Sul
80494,2024-09-26,Curitiba,Notebook Dell,3500.0,1,Cliente_12203,3500.0,Presencial,Sul
80495,2023-03-07,Curitiba,Mouse Gamer,120.0,1,Cliente_6421,120.0,Presencial,Sul
80504,2024-12-17,Curitiba,Notebook HP,3200.0,1,Cliente_2621,3200.0,Presencial,Sul
80516,2024-11-09,Curitiba,iPhone 14,5500.0,1,Cliente_29374,5500.0,Presencial,Sul
80517,2023-03-28,Curitiba,iPhone 14,5500.0,1,Cliente_20406,5500.0,Presencial,Sul
80533,2024-02-15,Curitiba,"Monitor 27""",1200.0,3,Cliente_17495,3600.0,Presencial,Sul
80539,2023-08-19,Curitiba,Notebook HP,3200.0,2,Cliente_9446,6400.0,Presencial,Sul
80545,2023-06-07,Curitiba,Teclado Mecânico,250.0,1,Cliente_6922,250.0,Presencial,Sul
80550,2023-02-02,Curitiba,"Monitor 27""",1200.0,2,Cliente_27853,2400.0,Presencial,Sul
80554,2023-11-11,Curitiba,Cabo HDMI,40.0,2,Cliente_22849,80.0,Presencial,Sul
80557,2023-07-14,Curitiba,"Monitor 27""",1200.0,1,Cliente_2529,1200.0,Presencial,Sul
80590,2023-11-05,Curitiba,Notebook Dell,3500.0,1,Cliente_3945,3500.0,Presencial,Sul
80593,2023-10-24,Curitiba,Teclado Mecânico,250.0,3,Cliente_20689,750.0,Presencial,Sul
80596,2024-02-10,Curitiba,Teclado Mecânico,250.0,1,Cliente_398,250.0,Presencial,Sul
80604,2023-09-13,Curitiba,Smartphone Samsung,2200.0,1,Cliente_24026,2200.0,Presencial,Sul
80615,2023-01-19,Curitiba,Mouse Gamer,120.0,1,Cliente_19365,120.0,Presencial,Sul
80617,2023-04-05,Curitiba,iPhone 14,5500.0,1,Cliente_27954,5500.0,Presencial,Sul
80625,2024-03-12,Curitiba,iPhone 14,5500.0,1,Cliente_2564,5500.0,Presencial,Sul
80628,2023-06-02,Curitiba,"Monitor 27""",1200.0,1,Cliente_25266,1200.0,Presencial,Sul
80632,2023-02-28,Curitiba,Mouse Gamer,120.0,1,Cliente_11773,120.0,Presencial,Sul
80641,2023-03-14,Curitiba,Cabo HDMI,40.0,2,Cliente_15204,80.0,Presencial,Sul
80644,2024-11-14,Curitiba,Smartphone Samsung,2200.0,1,Cliente_12908,2200.0,Presencial,Sul
80652,2023-11-15,Curitiba,"Monitor 27""",1200.0,1,Cliente_8719,1200.0,Presencial,Sul
80654,2024-10-01,Curitiba,Notebook Dell,3500.0,3,Cliente_4645,10500.0,Presencial,Sul
80661,2023-10-01,Curitiba,"Monitor 27""",1200.0,1,Cliente_25060,1200.0,Presencial,Sul
80662,2023-05-01,Curitiba,Smartphone Samsung,2200.0,1,Cliente_13028,2200.0,Presencial,Sul
80677,2023-01-04,Curitiba,Notebook Dell,3500.0,2,Cliente_7229,7000.0,Presencial,Sul
80679,2024-05-07,Curitiba,Mouse Gamer,120.0,1,Cliente_18662,120.0,Presencial,Sul
80693,2024-06-12,Curitiba,Notebook Dell,3500.0,1,Cliente_2081,3500.0,Presencial,Sul
80704,2024-01-11,Curitiba,Notebook HP,3200.0,1,Cliente_20,3200.0,Presencial,Sul
80707,2023-03-01,Curitiba,Teclado Mecânico,250.0,1,Cliente_21253,250.0,Presencial,Sul
80711,2024-05-26,Curitiba,Cabo HDMI,40.0,1,Cliente_17074,40.0,Presencial,Sul
80730,2024-01-31,Curitiba,iPhone 14,5500.0,3,Cliente_5579,16500.0,Presencial,Sul
80734,2024-01-15,Curitiba,Notebook Dell,3500.0,1,Cliente_17504,3500.0,Presencial,Sul
80736,2024-12-04,Curitiba,Notebook HP,3200.0,3,Cliente_17777,9600.0,Presencial,Sul
80744,2024-12-26,Curitiba,Smartphone Samsung,2200.0,1,Cliente_29290,2200.0,Presencial,Sul
80747,2023-11-06,Curitiba,Notebook Dell,3500.0,1,Cliente_28187,3500.0,Presencial,Sul
80761,2023-03-07,Curitiba,Mouse Gamer,120.0,1,Cliente_2552,120.0,Presencial,Sul
80763,2024-11-06,Curitiba,Smartphone Samsung,2200.0,10,Cliente_6350,22000.0,Presencial,Sul
80775,2023-12-17,Curitiba,Mouse Gamer,120.0,5,Cliente_9733,600.0,Presencial,Sul
80797,2024-02-28,Curitiba,Teclado Mecânico,250.0,3,Cliente_22462,750.0,Presencial,Sul
80803,2023-01-04,Curitiba,Mouse Gamer,120.0,2,Cliente_27297,240.0,Presencial,Sul
80809,2024-06-21,Curitiba,Smartphone Samsung,2200.0,2,Cliente_18561,4400.0,Presencial,Sul
80812,2024-06-26,Curitiba,Notebook HP,3200.0,1,Cliente_7123,3200.0,Presencial,Sul
80821,2023-10-30,Curitiba,Teclado Mecânico,250.0,1,Cliente_19841,250.0,Presencial,Sul
80822,2023-12-03,Curitiba,Smartphone Samsung,2200.0,1,Cliente_23653,2200.0,Presencial,Sul
80837,2024-10-04,Curitiba,Notebook HP,3200.0,2,Cliente_11479,6400.0,Presencial,Sul
80838,2024-06-09,Curitiba,Notebook HP,3200.0,1,Cliente_12502,3200.0,Presencial,Sul
80840,2023-03-03,Curitiba,Teclado Mecânico,250.0,1,Cliente_9944,250.0,Presencial,Sul
80845,2023-06-02,Curitiba,iPhone 14,5500.0,1,Cliente_6917,5500.0,Presencial,Sul
80852,2024-12-18,Curitiba,Notebook HP,3200.0,2,Cliente_14001,6400.0,Presencial,Sul
80853,2023-08-26,Curitiba,Mouse Gamer,120.0,1,Cliente_5570,120.0,Presencial,Sul
80856,2023-03-30,Curitiba,Notebook HP,3200.0,2,Cliente_22526,6400.0,Presencial,Sul
80857,2024-08-14,Curitiba,Notebook Dell,3500.0,1,Cliente_26354,3500.0,Presencial,Sul
80860,2023-01-15,Curitiba,Notebook HP,3200.0,1,Cliente_25158,3200.0,Presencial,Sul
80868,2023-08-04,Curitiba,Smartphone Samsung,2200.0,1,Cliente_18107,2200.0,Presencial,Sul
80871,2024-01-08,Curitiba,Mouse Gamer,120.0,1,Cliente_24745,120.0,Presencial,Sul
80884,2024-11-02,Curitiba,Smartphone Samsung,2200.0,1,Cliente_16875,2200.0,Presencial,Sul
80890,2024-04-16,Curitiba,Notebook HP,3200.0,2,Cliente_18411,6400.0,Presencial,Sul
80894,2023-04-01,Curitiba,Notebook HP,3200.0,1,Cliente_18498,3200.0,Presencial,Sul
80896,2024-05-31,Curitiba,"Monitor 27""",1200.0,1,Cliente_8488,1200.0,Presencial,Sul
80905,2024-04-20,Curitiba,Teclado Mecânico,250.0,1,Cliente_17644,250.0,Presencial,Sul
80907,2023-04-16,Curitiba,Cabo HDMI,40.0,1,Cliente_10298,40.0,Presencial,Sul
80917,2023-02-16,Curitiba,Mouse Gamer,120.0,1,Cliente_18848,120.0,Presencial,Sul
80924,2024-10-23,Curitiba,Teclado Mecânico,250.0,1,Cliente_12242,250.0,Presencial,Sul
80931,2023-10-20,Curitiba,Smartphone Samsung,2200.0,1,Cliente_9054,2200.0,Presencial,Sul
80937,2024-01-21,Curitiba,Notebook HP,3200.0,1,Cliente_25292,3200.0,Presencial,Sul
80940,2024-09-26,Curitiba,"Monitor 27""",1200.0,1,Cliente_14932,1200.0,Presencial,Sul
80941,2024-09-22,Curitiba,Teclado Mecânico,250.0,1,Cliente_9815,250.0,Presencial,Sul
80951,2024-12-01,Curitiba,Cabo HDMI,40.0,1,Cliente_24197,40.0,Presencial,Sul
80969,2024-04-29,Curitiba,Smartphone Samsung,2200.0,1,Cliente_24843,2200.0,Presencial,Sul
80980,2024-03-03,Curitiba,Notebook HP,3200.0,5,Cliente_21524,16000.0,Presencial,Sul
80983,2024-10-27,Curitiba,Notebook Dell,3500.0,1,Cliente_1539,3500.0,Presencial,Sul
81002,2023-07-04,Curitiba,iPhone 14,5500.0,1,Cliente_990,5500.0,Presencial,Sul
81006,2023-10-18,Curitiba,Notebook Dell,3500.0,5,Cliente_15478,17500.0,Presencial,Sul
